created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Dec 26 01:07:57 +0000 2023;1739452959921217838;"@Astrolinguistic @AyuAyuq05 @tanyarlfes sblm mslh Palestine Israel emg wara wiri idol kpop jd BA abcd. cuma kan skrg situasinya beda cuy, dulu gada gencar boikot brand abcd, skrg lagi gencar boikot brand² yg pro israel, kok idol kpop bknnya stop malah pd scr massive kompakan promosi tuh produk? nyampe ga otak lo?";0;0;0;3;in;1101894170392715264;1739189874757083522;_ineffable_____;https://twitter.com/_ineffable_____/status/1739452959921217838
Tue Dec 26 00:58:33 +0000 2023;1739450593058701552;"gila tl twt gua isinya full boikot produk yg dukung israel semua💀 lol";0;0;0;0;in;1586209718938513410;1739450593058701552;DryTNT;https://twitter.com/DryTNT/status/1739450593058701552
Tue Dec 26 00:56:56 +0000 2023;1739450187918225448;"Nations, boikot ini bertujuan untuk memberikan tekanan politik dan ekonomi kepada Israel. Sebagai konsumen yang peduli, mari kita bersama-sama mendukung gerakan ini dengan tidak membeli produk-produk Unilever.";0;1;0;0;in;1714891848257593344;1739450187918225448;Siilviaapriliaa;https://twitter.com/Siilviaapriliaa/status/1739450187918225448
Tue Dec 26 00:51:45 +0000 2023;1739448883594567954;"sebelum callout karena produk boikot ini udh ada callout karena ngelike post pro israel kok, banyak.. termasuk cancel eric nam dll. ada threadnya juga itu";0;1;2;2;in;1660671568811548672;1739448883594567954;peulave;https://twitter.com/peulave/status/1739448883594567954
Tue Dec 26 00:45:14 +0000 2023;1739447241931452716;"Nations, gerakan ini bertujuan untuk memberikan tekanan politik dan ekonomi kepada Israel. Namun, penting untuk diingat bahwa boikot produk hanya merupakan salah satu bentuk protes yang dapat dilakukan. Lebih penting lagi adalah memahami isu";0;0;0;0;in;1713280228158750720;1739447241931452716;nadyasptrii;https://twitter.com/nadyasptrii/status/1739447241931452716
Tue Dec 26 00:35:20 +0000 2023;1739444750246437162;"@Cheese1Choco @convomfs aneh gw suka heran dah, kalau ada orang yang suka bahas soal kemanusian, dirinya sendiri masih pake segala macam di hidupnya yang dimana brand atau produk tersebut pro ke israel, nanggung boikot makananya doang, padahal karyawan mcd atau sejenisya gaji sesuai tingkat rame customr";0;3;4;19;in;1533984305617469441;1739435840731070632;justmyselff0;https://twitter.com/justmyselff0/status/1739444750246437162
Mon Dec 25 23:56:05 +0000 2023;1739434873771950246;"Jika hari ini kau tak menjadi pembela mereka di dunia, maka kelak di akhirat mereka akan menjadi penuntutmu dihadapan Allah!!!  Astaghfirullaha wa atuubu ilaihi  #boikotprodukisrael #FreePalestineFromlsraelNOW https://t.co/wHsDru6Jd4";0;0;0;0;in;1436104796226809861;1739434873771950246;Dadan_WFauzie;https://twitter.com/Dadan_WFauzie/status/1739434873771950246
Mon Dec 25 23:49:59 +0000 2023;1739433336605458837;"Selalu boikot produk pro israel.";0;0;0;1;in;2183774574;1739433336605458837;anisapuji98;https://twitter.com/anisapuji98/status/1739433336605458837
Mon Dec 25 23:48:55 +0000 2023;1739433069235618015;"@caratdeu_2 @bandnie @tanyarlfes Lah target boikot yang paling utama kan produk produk pakan seperti mcd ama strabucks dll karena mereka nge FUND langsung ke Israel, kalo hp kan dari kemarin kemarin sebelum ada boikot udah kebeli, plus hp gw xiaomi goblok dan setau gw xiaomi gada hubungannya ama para zionis";0;1;0;7;in;1346508341976002560;1738873125826375924;Hajiakun;https://twitter.com/Hajiakun/status/1739433069235618015
Mon Dec 25 23:41:56 +0000 2023;1739431311885148313;"@Syrenael1 @nct_menfess Justru yg standar ganda itu yg fomo² ini😅 Kalian ada boikot rihanna dan taylor swift? yang diboikot di inter itu zionist, yg stand with israel bukan yang ada kaitan sama produk bds. Jadi banyak yg keliatan baru tau dan fomo sih";1;0;5;21;in;1245918893526245376;1739287505009299528;dobetter201;https://twitter.com/dobetter201/status/1739431311885148313
Mon Dec 25 23:30:34 +0000 2023;1739428452862964138;"@inmypocketheart Aku malah gak yakin kalau disana ada boikot produk pendukung Israel.. Sure manya knetz pro Palestine, tapi mereka gak sampe ditahap boikot produk2 yg support Israel. Makanya disana dua brand ini masih biasa aja..";0;0;0;2;in;1654118106812514306;1739265945380737076;ktlzoom;https://twitter.com/ktlzoom/status/1739428452862964138
Mon Dec 25 23:26:08 +0000 2023;1739427336536367526;"@DFighter___ @MasBRO_back @Khal1sh_Q @Mia_Kyushu #BoikotProdukIsrael";0;0;0;0;qme;1587016037895053313;1739334148610052333;ibnurus79522726;https://twitter.com/ibnurus79522726/status/1739427336536367526
Mon Dec 25 22:51:42 +0000 2023;1739418671003639979;"Lagi banyak base yg mau boikot idol soalnya pake produk pendukung israel. Meanwhile libur xmas kemarin semua produk itu ruame banget sama orang lokal. *inhale,exhale*";0;0;0;0;in;96078009;1739418671003639979;anindnund;https://twitter.com/anindnund/status/1739418671003639979
Mon Dec 25 22:22:09 +0000 2023;1739411233433125242;"@RJLetsGo Semua kpopers dan wibu boikot mc donald dan starbucks, meski 2 brand ini pakai ba korea sebagai fans tetap harus boikot produk pendukung israel. Boikot itu justru membantu";0;0;0;3;in;1355423051614064642;1739200407619195363;AMisedap;https://twitter.com/AMisedap/status/1739411233433125242
Mon Dec 25 22:20:16 +0000 2023;1739410760504352808;"yaAllah terusir dr tanah sendiri😔😔 inilah knp kita harus ketat dlm langkah boikot produk yg support israel😔";0;0;0;0;in;1721152085981556736;1739410760504352808;estebuteh;https://twitter.com/estebuteh/status/1739410760504352808
Mon Dec 25 22:07:30 +0000 2023;1739407545524195629;"Ayo sebisa mungkin teruskan boikot produk yg dukung Israel, J&amp J salah satunya. Mendukung pembunuhan massal tuh udah gak manusiawi, apalagi dengan pernyataan gini:";0;0;0;0;in;1662078606;1739407545524195629;eldynm_;https://twitter.com/eldynm_/status/1739407545524195629
Mon Dec 25 21:30:55 +0000 2023;1739398340692074731;"@markleeangel @tanyakanrl Kalau bkn mslh agma, gmn tntng Ukraina? Ngk boikot prdk Rusia? Kita nggk akan boikot produk Israel, memberkati aja semua negara dg membeli produk. Kristen ngk boikot prduk Palestina , eh emng ada? Ingat y u bilang bkn mslh agama? Knp Hamas nyerang pas hari shabat  .";1;2;0;6;in;1650993825874333696;1739244636542247380;hanairena177053;https://twitter.com/hanairena177053/status/1739398340692074731
Mon Dec 25 21:27:32 +0000 2023;1739397488795131954;"📍 Amsterdam, Belanda  Cara kreatif orang-orang Belanda menyerukan boikot produk-produk Israel di Amsterdam, Belanda👏  Mereka menuliskan nama-nama para syuhada Gaza di kertas-kertas yang kemudian dihamburkan di sebuah mall di Belanda  Terjemahan di bawah.... https://t.co/pn1hIWndpi";7;6;227;410;in;1164718633605464066;1739397488795131954;Ben3atha;https://twitter.com/Ben3atha/status/1739397488795131954
Mon Dec 25 19:47:08 +0000 2023;1739372220693221444;"@bbyooii @tanyakanrl gausah ingetin temenlu soal boikot produk yang dukung israel, gw aja sampai ikut demo bela palestine gapernah tuh nyuruh atau ingetin orang untuk boikot produk israel, karena gw sadar dan butuh semua jejaringan sosial yang pro ke israel, contoh twitter ini lah (1) lanjut";0;1;0;0;in;1533984305617469441;1739244636542247380;justmyselff0;https://twitter.com/justmyselff0/status/1739372220693221444
Mon Dec 25 18:44:53 +0000 2023;1739356558956605642;"Untuk NCTZEN yang sangat disayangi member NCT, sekarang lagi ramai berita Doy jadi model brand McDonalds dan McDonalds adalah produk yang kita boikot supaya omset nya turun dan menghambat serangan israel, kebetulan fans Kpop ini kebanyakan royal sama idolnya contoh Korea Selatan.";0;1;0;0;in;1626473043626270720;1739356558956605642;Jaeamericano8;https://twitter.com/Jaeamericano8/status/1739356558956605642
Mon Dec 25 17:52:20 +0000 2023;1739343332709745071;"Hi, gw harap kita gak bulat2 telan semua berita atau tweet yg lewat di tl kita ttg idol/artis western kpop dsb terkait boikot produk israel.   Pelan2 kita smua cari tau kebenaran nya dan tunggu artis tsb klarifikasi sendiri. Contohnya eric nam dan siwon yg terang2an dukung israel";0;0;0;1;in;1358733160012419078;1739343332709745071;hwasparklee;https://twitter.com/hwasparklee/status/1739343332709745071
Mon Dec 25 17:36:53 +0000 2023;1739339443872608306;"@tanyakanrl lagian di negara korsel dan pemerintah gada anjuran untuk boikot produk Israel jadi mereka sah sah aja";0;0;0;0;in;1681209857255387136;1739243379542872469;Gokmauli857934;https://twitter.com/Gokmauli857934/status/1739339443872608306
Mon Dec 25 17:25:13 +0000 2023;1739336506266001533;"aku akan boikot semua idol yg pro israel atau pake produk yg pro israel";0;0;1;0;in;1447062862262726661;1739336506266001533;bwarbiiy;https://twitter.com/bwarbiiy/status/1739336506266001533
Mon Dec 25 17:23:31 +0000 2023;1739336081924075923;"BACA INI YA KALIAN. IDOL GUE LAGI WAMIL MASIH AJA DICARI-CARI KESALAHANNYA. BTS DARI DULU UDAH STAND WITH PALESTINE. Kalaupun mereka ada jadi BA dari produk pro israel,  itu mereka ttd kontrak jauh dari sebelum aksi boikot ini. Dan fyi, bts pernah batalin kontrak dg puma karna";0;1;1;6;in;1175264962970652673;1739336081924075923;darksidesoflife;https://twitter.com/darksidesoflife/status/1739336081924075923
Mon Dec 25 17:21:30 +0000 2023;1739335573679362346;"@tanyakanrl Ayukk teman2 ttp boikot produk israel, kita bantu saudara kita di palestina";0;0;0;0;in;1443840448334745601;1739232054900937149;phifiq;https://twitter.com/phifiq/status/1739335573679362346
Mon Dec 25 17:15:50 +0000 2023;1739334148610052333;"Pejuang Palestina takkan pernah mengibarkan bendera putih hingga Palestina Merdeka.  #FreePalestine  Bantu Perjuangan Palestina, lanjutkan #Boikot produk Israel https://t.co/UKgXVSHRyA";1;3;21;56;in;1434310524506832898;1739334148610052333;DFighter___;https://twitter.com/DFighter___/status/1739334148610052333
Mon Dec 25 17:13:27 +0000 2023;1739333545708110016;"Meskipun fans kpop kadang ga waras. Tp kali ini gw berharap bgt mereka ga bodoh untuk ttp ngebela idol yg secara ga langsung pro israel melalui branding produk boikot";0;0;0;0;in;1344526290141945856;1739333545708110016;strawberiiiiiy;https://twitter.com/strawberiiiiiy/status/1739333545708110016
Mon Dec 25 17:08:55 +0000 2023;1739332407072055336;"@scece banyak kipop idol yang kena boikot soalnya they're either soft selling produk pendukung israel OR out of nowhere tbtb jdi BA";0;1;0;0;in;1675774986810949632;1739332124686336176;kaychiin;https://twitter.com/kaychiin/status/1739332407072055336
Mon Dec 25 17:06:30 +0000 2023;1739331796096192789;"@chewrybom Tapi kalian jg jgn pada muna, blng pro Palestina tapi in real life msh menggunakan produk pro Israel. Inget bukan cuma mcd dan sbucks, tapi smartphone kalian dan wardrobe kalian jg lepas dong jgn cuma produk pangan aja. Kalo mau boikot ya sekalian jgn setengah².";0;0;0;2;in;1739326301104930816;1739264072787591360;marg38966;https://twitter.com/marg38966/status/1739331796096192789
Mon Dec 25 17:05:47 +0000 2023;1739331617125179639;"@chewrybom Just my opinion aja ya, kalo emng kita bener² mau boikot produk yg pro Israel knp kita msh pake android/ip? knp kita msh pake app kyk ig, youtube? kan itu produk amerika dan amerika pro ke Israel, knp cuma yg di highlight mcd sama sbucks doang? msh bnyk produk yg lain";0;2;0;0;in;1739326301104930816;1739264072787591360;marg38966;https://twitter.com/marg38966/status/1739331617125179639
Mon Dec 25 17:03:06 +0000 2023;1739330942190453213;"eh ini ada benernya bgt loh, beda sama yg keliatan soft selling yaudah cut off aja. gue mengibaratkan temen gue dulu yg masi konsumsi produk pro israel padahal gue udh post2 produk boikot, tapi apakah gue anggap temen gue ini zionis?";0;1;0;2;in;1429147853729845250;1739330942190453213;beartpar;https://twitter.com/beartpar/status/1739330942190453213
Mon Dec 25 16:53:51 +0000 2023;1739328615484162084;"@Spy_Zone85 @007koteka @_memoryusang @Adrian_susiloo @B1nt4ng_K1r4r4 @BiLLRaY2019 @denni_sauya @DS_yantie @FirzaHusainID @fmcginsights1 @Le_MineraleID Terlalu ngadi², yang bener Le Minerale adalah produk asli indonesia bukan asing. Kalau produk asing ya danone aqua yg menjadi target boikot karna danon berafiliasi dengan israel";0;0;0;0;in;1633652602218119169;1739227161901535412;NovaRich10;https://twitter.com/NovaRich10/status/1739328615484162084
Mon Dec 25 16:46:04 +0000 2023;1739326654739292225;"@Iamnotmine26 @txtfromadrian @tanyarlfes Boikot produk yg dukung israel masih masuk akal. Tp klo cancel org yg nyari duit lewat produk yg dukung israel tuh cakupannya jd terlalu luas. Orang yg promosiin produk mereka, pegawai yg krja di perusahaan itu, atau kita yg tiap hari manfaatin produk mrk buat keuntungan kita?";0;1;0;0;in;1465362668986925061;1739269302338146814;Yngve010;https://twitter.com/Yngve010/status/1739326654739292225
Mon Dec 25 16:44:11 +0000 2023;1739326179990229366;"sampai skrg sebisa mungkin boikot produk pro israel, masih peduli bgt ttg palestin :( jujur sebagai seorang ibu, anak sakit aja pusingnya gaketulungan. gimanalah anak meninggal krn dibantai israel gt. sampai kapan ya ujian utk orang2 palestina ini🥺😭";0;0;0;0;in;715959529;1739326179990229366;oktariDY;https://twitter.com/oktariDY/status/1739326179990229366
Mon Dec 25 16:18:09 +0000 2023;1739319630139883930;"@chiaruuya Mau tanya, tepatnya kapan boikot produk Israel diserukan? Dan seruan yg dimaksud  di seluruh dunia atau korea selatan?";0;0;0;0;in;1627755734669869058;1739272507184783407;nalroussu;https://twitter.com/nalroussu/status/1739319630139883930
Mon Dec 25 16:16:43 +0000 2023;1739319271019463161;"@e100ss tetap konsisten boikot produk Israel semaksimal yang kita bisa";0;0;0;0;in;1049028572315176960;1739281957224423932;be_dj0;https://twitter.com/be_dj0/status/1739319271019463161
Mon Dec 25 16:16:16 +0000 2023;1739319157454467125;"udh gais jgn denial, idol ga mungkin gtau tentang genosida yang dilakuin Israel ke Palestina, ini ga sehari dua hari, dri thn" kmrn jg udah ada, tp emang bbrapa produk yg pro Israel di boikot besar-besaran tahun ini, dan mereka bayar idol kesayangan buat ambil hati kita lagi";0;0;0;1;in;1482609942972727299;1739319157454467125;chaseandromeda;https://twitter.com/chaseandromeda/status/1739319157454467125
Mon Dec 25 15:57:31 +0000 2023;1739314436194943036;"@HoshiCheeks_ KorUt mana boikot produk-produk Israel, cam mana nak boikot kalau nak masuk menjual pun tak boleh 😭";5;2;29;339;in;916827941350154240;1739232841802580198;ItikRel;https://twitter.com/ItikRel/status/1739314436194943036
Mon Dec 25 15:55:15 +0000 2023;1739313865798901992;"@shsyeen Kayaknya iyaa, tapi  yg bikin tenang karena mega coffe ngga pro Israel/ ngasih dana ke Israel kayak starbucks,mcd,dan produk lain yang masuk list boikot.";0;1;0;0;in;1375081098942685184;1739305486368067892;RiuStore;https://twitter.com/RiuStore/status/1739313865798901992
Mon Dec 25 15:47:47 +0000 2023;1739311988491354395;"@tanyakanrl Pokok boikot produk Israel sampek Israel Musnah dari muka bumi.";0;0;0;0;in;944589118427631616;1739214307035148566;dawam_fadlulloh;https://twitter.com/dawam_fadlulloh/status/1739311988491354395
Mon Dec 25 15:30:30 +0000 2023;1739307639375548824;"Jangan bosen buat boikot produk pro israel yaa😭";0;0;0;0;in;1073414407336521729;1739307639375548824;piya_ksj;https://twitter.com/piya_ksj/status/1739307639375548824
Mon Dec 25 15:30:06 +0000 2023;1739307540134195392;"Blackpink memang sudah melakukan kerja sama dengan Starbuck (Sbux) sebelum produk ini di boikot karena pro Israel. Namun, pada bulan November 2023, Jennie mengunggah foto sambil minum Starbucks.";0;2;0;0;in;1739301433042952192;1739307540134195392;asl_hops;https://twitter.com/asl_hops/status/1739307540134195392
Mon Dec 25 15:24:51 +0000 2023;1739306218781618464;"Ada 2 hal yang harus di boikot : 1. Produk pro Israel 2. Fans fuji";0;2;0;0;in;1250736233174597632;1739306218781618464;helehdam;https://twitter.com/helehdam/status/1739306218781618464
Mon Dec 25 15:23:05 +0000 2023;1739305770620276906;"kalo kaya gini gede kemungkinannya disana kurang aware soal boikot &amp  produk/perusahaan mana yg terafiliasi/dukung israel. apalagi idol yg ga 24/7 online.";0;0;0;0;in;2999237821;1739305770620276906;orinakang;https://twitter.com/orinakang/status/1739305770620276906
Mon Dec 25 15:05:26 +0000 2023;1739301330408345810;"Rekomendasi toko untuk produk beli lokal A Thread #zonauang #zonajajan #belilokal  boikot produk pro Israel https://t.co/5TpVEsLxNQ";1;1;0;2;in;1719729431479189504;1739301330408345810;om_elonn;https://twitter.com/om_elonn/status/1739301330408345810
Mon Dec 25 14:54:25 +0000 2023;1739298556031402043;"Sebenernya semua idol tuh masih pake produk Israel anjir. Sebelum nge spill tolong bgt kalian ada yg masih pake produk nya gak yg di boikot ga? Kesadaran dulu deh. Gw gada pembelaan ya, ini sama" mengingatkan Soalnya gw juga masih ada 🥲";0;4;0;0;in;2955360428;1739298556031402043;aigokamcagiya_;https://twitter.com/aigokamcagiya_/status/1739298556031402043
Mon Dec 25 14:36:46 +0000 2023;1739294116855652845;"@tanyarlfes Ada ga ya list produk boikot tapi beserta bukti kalo produk itu bnr² pro israel? Takutnya ada yang mau menjatuhkan produknya dengan cara bilang kalau produk itu pro israel padahal kenyataannya enggak🙏";0;1;0;0;in;1531604772003844096;1739269302338146814;lsksndbsjkssb;https://twitter.com/lsksndbsjkssb/status/1739294116855652845
Mon Dec 25 14:30:22 +0000 2023;1739292504447689059;"@caratstalk kalo Denial nya nyebut "pasti disuruh agensi gimana mereka bisa nolak" ya gue kesel tapi ya skip aja deh bacanya, ini denialnya bilang mereka gatau ttg boikot produk pro Israel?? stfu orang dewasa mana yg gatau ttg genosida yg dilakuin oleh Israel????";1;0;0;0;in;1403928464332267521;1739286953047339287;mangofeell;https://twitter.com/mangofeell/status/1739292504447689059
Mon Dec 25 14:24:32 +0000 2023;1739291037057896742;"Hentikan boikot. Belilah produk syarikat yang menyokong ekonomi Israel biar Israel kekal kuat untuk mendapatkan bekalan senjata.  Biar Israel terus mengganas dengan bantuan kalian semua.  Biar Israel teruskan kekejaman atas sebab anda yang menyokong mereka. https://t.co/XcgZTPrdat";1;0;3;4;in;602261640;1739291037057896742;iRaesmee;https://twitter.com/iRaesmee/status/1739291037057896742
Mon Dec 25 14:24:30 +0000 2023;1739291028535066903;"Terus lakukan boikot pada produk-produk pendukung zionist Israel.";0;0;0;0;in;1593036065862221824;1739291028535066903;AlterEAries283;https://twitter.com/AlterEAries283/status/1739291028535066903
Mon Dec 25 14:20:55 +0000 2023;1739290127795687889;"@tanyakanrl Aku ingetin temenku ada kok yg jawabnya santaii banget “halah percaya hoax”  “Oh karena isu israel palestin” dan masi banyak yg bangga bikin story produk boikot😭 Skrg kalo emang pada susah dikasih tau, mikirnya cuma yaudah yg penting dari aku sendiri aja gitu";0;0;0;7;in;1353307016;1739244636542247380;Isnainirokhmah;https://twitter.com/Isnainirokhmah/status/1739290127795687889
Mon Dec 25 14:18:22 +0000 2023;1739289485026951205;"@luckyrutocity Dikeluarkan oleh israel dan sekutunya. Skincare juga byk kok alternatif lain, yg penting juga niat kita utk boikot produk mereka, insyaallah kdepannya Allah akan memberikan petunjuk utk penggantinya yg lebih baik dri itu. 💖🇵🇸";0;0;0;0;in;1722666398059839488;1739288183496749072;Mashyta_;https://twitter.com/Mashyta_/status/1739289485026951205
Mon Dec 25 14:17:08 +0000 2023;1739289177215344908;"orang yg masih bilang kalau boikot produk israel itu, ga perlu emang keterlaluan.  cukup kesal dengan orang" yang ga liat, berapa banyak korban sekarang.  brand dan artis itu ga perlu di kasihanin.";0;2;4;9;in;1539939248610365440;1739289177215344908;alhaithamzz;https://twitter.com/alhaithamzz/status/1739289177215344908
Mon Dec 25 14:16:20 +0000 2023;1739288975247048969;"Trus tbtb ada manusia yg bilang "dulu kan mereka collab sama brand Israel, berarti mereka pro Israel dan harus di cancel juga dong" aneh banget. Emng yakin, seumur hidup lo ga pernah pakai produk yang sekarang di boikot karena pro Israel?";0;1;0;3;in;1518691466507218944;1739288917709561959;zeyanayn;https://twitter.com/zeyanayn/status/1739288975247048969
Mon Dec 25 14:16:07 +0000 2023;1739288917709561959;"Gerakan boikot besar besaran baru ada sekarang, gue juga dulu sering makan di mekdi, sering pake produk skincare yg ternyata pro Israel, bahkan hampir semua kebutuhan sehari hari dirumah yang dibeli nyokap pro israel. Itu sebelum ada gerakan boikot besar besaran.";0;2;0;4;in;1518691466507218944;1739288917709561959;zeyanayn;https://twitter.com/zeyanayn/status/1739288917709561959
Mon Dec 25 14:15:49 +0000 2023;1739288844791607721;"@cruelaugh @tanyarlfes Ada yg maksa kamu apa gmn? Boikot mah kesadaran diri aja, tapi jangan buta fakta klo produk yg diboikot itu mendukung israel buat melakukan genosida ke palestine";0;3;3;149;in;1436347307281170437;1739269302338146814;auleuphoric;https://twitter.com/auleuphoric/status/1739288844791607721
Mon Dec 25 14:11:46 +0000 2023;1739287823323431069;"@SaraIIeo @tanyarlfes Ya yang artis kpop sama westeren kan di boikot, nah kamu ngewajarin artis lokal buat pakai produk pro israel";0;0;0;53;in;1391242172557529098;1739269302338146814;JefranBg;https://twitter.com/JefranBg/status/1739287823323431069
Mon Dec 25 14:09:01 +0000 2023;1739287132794208453;"Boikot produk pendukung sionis israel?  Udah belasan taun gw lakonin, mungkin udah 20 taun. Istiqomah hingga skrg meski sering dilabel puritan, oldschool, kuno, kampungan, dst.  https://t.co/IDKZlGRZPf  Istiqomah hingga pemilu pilpres gw golput kecuali kemaren di 2019. Elu kapan?";0;0;0;0;in;70653575;1739284745115300157;densatjo;https://twitter.com/densatjo/status/1739287132794208453
Mon Dec 25 14:04:26 +0000 2023;1739285977464795258;"@SoftWarNews 😎 mari kita sambut gencatan senjata permanen dipalestina !!! Karena kalau tidak gencatan senjata permanen bom boikot Takan berhenti untuk produk Israel !!! Ini salah satu pilihan untuk zionis ! Pilih gencatan senjata permanen atau bom boikot dari setiap negara terus menerus !!!";0;0;0;1;in;1630976361652424704;1739075220072521888;AnwarOjat;https://twitter.com/AnwarOjat/status/1739285977464795258
Mon Dec 25 14:01:13 +0000 2023;1739285171579613249;"@VredeAarde @tanyarlfes gaada yang menebar kebencian kak... justru karena alasan kemanusiaan makanya pada boikot, itu produk yang di promosiin kirim uang ke israel buat bunuh orang";4;10;44;1719;in;812259771898175489;1739269302338146814;MYEONKYU;https://twitter.com/MYEONKYU/status/1739285171579613249
Mon Dec 25 13:56:59 +0000 2023;1739284106373132777;"@niwseir Anak saya yang masih SD pun mengingatkan "ini (produk) Israel" saat akan beli sesuatu. Padahal saya belum pernah kampanye boikot ke anak. Apa tahu dari Tiktok?";0;1;0;1;in;48696956;1739272472237838665;alibasuki;https://twitter.com/alibasuki/status/1739284106373132777
Mon Dec 25 13:50:46 +0000 2023;1739282538659717367;"gini lho, terserah kalian mau boikot produk yg pro israel tp kalo ada temen/sodara/siapapun yg masih konsumsi produk tsb ya udah, hak mereka aku yakin kok mereka tau kalo itu produk yg pro israel tp ya balik lagi masalah prinsip";0;1;0;0;in;1095553768114905088;1739281745747562650;ardchives;https://twitter.com/ardchives/status/1739282538659717367
Mon Dec 25 13:47:51 +0000 2023;1739281805164065112;"Boikot produk 'Israel' trus penggantinya produk China?! Lah.. yang membantai muslim Uighur siapa? Ganti sama produk Jepang, dia juga sekutu Israel 🙄";0;0;0;0;in;1139640628445208577;1739281805164065112;riswandi_an;https://twitter.com/riswandi_an/status/1739281805164065112
Mon Dec 25 13:30:12 +0000 2023;1739277364994162835;"@RJLetsGo Gue insyaallah udah total buat boikot produk Israel krna emg cm itu yg di bisa, tp pas maen ke rumah kk gue yg dijakarta ternyata dia masih pke produk Unilever 😭do'ain ya tmn2 smga tth aku scptnya dpt hidayah 😭🤲";0;0;0;10;in;1624212810661240832;1739200407619195363;gabuterssst;https://twitter.com/gabuterssst/status/1739277364994162835
Mon Dec 25 13:13:05 +0000 2023;1739273056571490511;"delok ae moco2 komen e, pokok gak setuju dicap pro israel wes wkwkwk miris padahal pas ditakoni balik, boikot sing kyk piye? list produk tsb valid kah? apakah perusahaan tsb memang terlibat? misal salah sasaran gimana? gk kiro mikir, la wong fanatik buta";0;0;0;1;in;249175734;1739273056571490511;Luitugakdiajak;https://twitter.com/Luitugakdiajak/status/1739273056571490511
Mon Dec 25 13:09:35 +0000 2023;1739272177902584112;"wkwkwk  gak semua org setuju sama boikot2 produk tsb saiki pokok gak setuju boikot dicap pro israel wes oleh si paling palestina";0;0;0;0;in;249175734;1739272177902584112;Luitugakdiajak;https://twitter.com/Luitugakdiajak/status/1739272177902584112
Mon Dec 25 13:00:01 +0000 2023;1739269769805824278;"@tanyakanrl Semoga di Indonesia banyak yang sadar buat boikot produk Israel, yang udah dukung kalian keren banget";0;0;0;0;in;519292012;1739247146371883035;Alsheina02;https://twitter.com/Alsheina02/status/1739269769805824278
Mon Dec 25 12:47:17 +0000 2023;1739266564573335976;"@PMskk15 @manuel_lim30 @adenyajaemin @sausntartar @tanyakanrl Dia pendukung israel dah kayaknya, salty bgt soalnya kalau ada org boikot produk zionist";1;1;0;5;in;1538793049861783553;1739232054900937149;sorryto72116902;https://twitter.com/sorryto72116902/status/1739266564573335976
Mon Dec 25 12:35:29 +0000 2023;1739263595999805934;"Seriusan nanya di Korea campaign boikot produk yg dukung Israel juga kenceng gak?  Soalnya sejauh ini berita yg ada cuma demo buat cease fire, gw gk terlalu denger ada seruan buat boikot disana.";0;1;0;0;in;1284449443677261829;1739263595999805934;BabyblueSelkies;https://twitter.com/BabyblueSelkies/status/1739263595999805934
Mon Dec 25 12:35:29 +0000 2023;1739263594221404395;"Semakin kita tidak membeli produk Israel maka semakin sedikit pula bom yang akan mereka luncurkan kepada warga Palestina #HariNatal .  .  .  Boikot McDonald Giselle Jogja Bandung hujan pukis Morowali doyoung Siwon Bali #MerryChristmas  SGIE #PalestinaLibre Palestine Felix https://t.co/WbK7UqGLjP";0;0;4;7;in;1319352421861175300;1739263594221404395;jasmine_jelita7;https://twitter.com/jasmine_jelita7/status/1739263594221404395
Mon Dec 25 12:29:22 +0000 2023;1739262056027791379;"@EJICHILLIN @deyiclairo @jeongssaem yg lagi dibahas Palestine sama Israel kenapa sampe ke yang lain lain fokus topicnya disitu kalo ga bisa Kasi opini lagi kga usah bawa masalah yg lain disini lagi bahas boikot produk pro zionist bkn yg lain";0;1;0;0;in;1336215432861077505;1739252137144828216;gab_winh;https://twitter.com/gab_winh/status/1739262056027791379
Mon Dec 25 12:23:21 +0000 2023;1739260539321328108;"@Spy_Zone85 @007koteka @_memoryusang @Adrian_susiloo @B1nt4ng_K1r4r4 @BiLLRaY2019 @denni_sauya @DS_yantie @FirzaHusainID @fmcginsights1 @Le_MineraleID Ramai boikot prodak israel sampai Le Minerale di sangka produk asing, salah besar kalau ada yang mengira Le minerale produk asing.  MAYORA sebagai perusahaan besar asli indonesia tuh induk dari Le Minerale";0;0;0;1;in;1564296884969414657;1739227161901535412;putrierina371;https://twitter.com/putrierina371/status/1739260539321328108
Mon Dec 25 12:20:55 +0000 2023;1739259930551722422;"Mereka tau issue itu? Iya. Tapi ga semua mau ngerti posisi palestine/ bela palestine. Lebih banyak mana warga sana yg dukung palestine / malah pro israel? Brp banyak warga sana yg peduli dan mau ikut boikot produk? Jangan idol dulu, warganya juga sama.";0;1;0;0;in;1014869748620976128;1739259930551722422;Ddoie18;https://twitter.com/Ddoie18/status/1739259930551722422
Mon Dec 25 12:06:31 +0000 2023;1739256304219406457;"@awmloe @nabolskiii aku boikot produk israel (kecuali pasta gigi n sabun wajah)";0;0;0;0;in;1176827460916113408;1738890441188381182;ryaasamin;https://twitter.com/ryaasamin/status/1739256304219406457
